Date,Time,I_DC,V_DC,LineSpeed,Power_Out,V_Out,PowerSetSpecPower,SpecificPower
06/09/2023,15:21:57,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:21:58,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:21:59,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:00,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:01,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:02,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:03,0.00,0.00,-12.50,102.99,0.00,20.00,0.00
06/09/2023,15:22:04,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:05,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:06,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:07,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:08,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:09,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:10,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:11,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:12,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:13,0.00,0.00,-12.50,102.99,0.00,20.00,0.00
06/09/2023,15:22:14,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:15,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:16,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:17,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:18,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:19,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:20,0.00,0.00,-12.50,101.94,0.00,20.00,0.00
06/09/2023,15:22:21,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:22,0.00,0.00,-13.00,101.94,0.00,20.00,0.00
06/09/2023,15:22:23,0.00,0.00,-13.00,102.99,0.00,20.00,0.00
06/09/2023,15:22:24,0.00,0.00,-12.50,102.99,0.00,20.00,0.00
06/09/2023,15:22:25,0.00,0.00,-12.50,105.09,0.00,20.00,0.00
06/09/2023,15:22:26,0.00,0.00,-12.50,106.14,0.00,20.00,0.00
06/09/2023,15:22:27,0.00,0.00,-13.00,108.24,0.00,20.00,0.00
06/09/2023,15:22:28,0.00,0.00,-13.00,109.30,0.00,20.00,0.00
06/09/2023,15:22:29,0.00,0.00,-12.50,110.35,0.00,20.00,0.00
06/09/2023,15:22:30,0.00,0.00,-12.50,113.50,0.00,20.00,0.00
06/09/2023,15:22:31,0.00,0.00,-13.00,113.50,0.00,20.00,0.00
06/09/2023,15:22:32,0.00,0.00,-13.00,115.60,0.00,20.00,0.00
06/09/2023,15:22:33,0.00,0.00,-12.50,117.70,0.00,20.00,0.00
06/09/2023,15:22:34,0.00,0.00,-13.00,118.75,0.00,20.00,0.00
06/09/2023,15:22:35,0.00,0.00,-13.00,119.80,0.00,20.00,0.00
06/09/2023,15:22:36,0.00,0.00,-12.50,121.91,0.00,20.00,0.00
06/09/2023,15:22:37,0.00,0.00,-12.50,122.96,0.00,20.00,0.00
06/09/2023,15:22:38,0.00,0.00,-12.50,125.06,0.00,20.00,0.00
06/09/2023,15:22:39,0.00,0.00,-12.50,127.16,0.00,20.00,0.00
06/09/2023,15:22:40,0.00,0.00,-13.00,127.16,0.00,20.00,0.00
06/09/2023,15:22:41,0.00,0.00,-12.50,127.16,0.00,20.00,0.00
06/09/2023,15:22:42,0.00,0.00,-13.00,128.21,0.00,20.00,0.00
06/09/2023,15:22:43,0.00,0.00,-13.00,127.16,0.00,20.00,0.00
06/09/2023,15:22:44,0.00,0.00,-12.50,128.21,0.00,20.00,0.00
06/09/2023,15:22:45,0.00,0.00,-13.00,127.16,0.00,20.00,0.00
06/09/2023,15:22:46,0.00,0.00,-12.50,127.16,0.00,20.00,0.00
06/09/2023,15:22:47,0.00,0.00,-13.00,127.16,0.00,20.00,0.00
06/09/2023,15:22:48,0.00,0.00,-13.00,128.21,0.00,20.00,0.00
06/09/2023,15:22:49,0.00,0.00,-13.00,129.26,0.00,20.00,0.00
06/09/2023,15:22:50,0.00,0.00,-13.00,131.36,0.00,20.00,0.00
06/09/2023,15:22:51,0.00,0.00,-13.00,132.42,0.00,20.00,0.00
06/09/2023,15:22:52,0.00,0.00,-12.50,134.52,0.00,20.00,0.00
06/09/2023,15:22:53,0.00,0.00,-13.00,135.57,0.00,20.00,0.00
06/09/2023,15:22:54,0.00,0.00,-13.00,137.67,0.00,20.00,0.00
06/09/2023,15:22:55,0.00,0.00,-12.50,138.72,0.00,20.00,0.00
06/09/2023,15:22:56,0.00,0.00,-12.50,139.77,0.00,20.00,0.00
06/09/2023,15:22:58,0.00,0.00,-13.00,141.87,0.00,20.00,0.00
06/09/2023,15:22:59,0.00,0.00,-13.00,143.98,0.00,20.00,0.00
06/09/2023,15:23:00,0.00,0.00,-12.50,145.03,0.00,20.00,0.00
06/09/2023,15:23:01,0.00,0.00,-12.50,146.08,0.00,20.00,0.00
06/09/2023,15:23:02,0.00,0.00,-12.50,148.18,0.00,20.00,0.00
06/09/2023,15:23:03,0.00,0.00,-12.50,149.23,0.00,20.00,0.00
06/09/2023,15:23:04,0.00,0.00,-12.50,151.33,0.00,20.00,0.00
06/09/2023,15:23:05,0.00,0.00,-12.50,152.38,0.00,20.00,0.00
06/09/2023,15:23:06,0.00,0.00,-13.00,153.43,0.00,20.00,0.00
06/09/2023,15:23:07,0.00,0.00,-12.00,153.43,0.00,20.00,0.00
06/09/2023,15:23:08,0.00,0.00,-12.50,153.43,0.00,20.00,0.00
06/09/2023,15:23:09,0.00,0.00,-12.50,152.38,0.00,20.00,0.00
06/09/2023,15:23:10,0.00,0.00,-13.00,153.43,0.00,20.00,0.00
06/09/2023,15:23:11,0.00,0.00,-13.00,153.43,0.00,20.00,0.00
06/09/2023,15:23:12,0.00,0.00,-12.50,152.38,0.00,20.00,0.00
06/09/2023,15:23:13,0.00,0.00,-13.00,153.43,0.00,20.00,0.00
06/09/2023,15:23:14,0.00,0.00,-13.00,153.43,0.00,20.00,0.00
06/09/2023,15:23:15,0.00,0.00,-13.00,154.49,0.00,20.00,0.00
06/09/2023,15:23:16,0.00,0.00,-12.50,155.54,0.00,20.00,0.00
06/09/2023,15:23:17,0.00,0.00,-12.50,157.64,0.00,20.00,0.00
06/09/2023,15:23:18,0.00,0.00,-12.50,159.74,0.00,20.00,0.00
06/09/2023,15:23:19,0.00,0.00,-12.50,160.79,0.00,20.00,0.00
06/09/2023,15:23:20,0.00,0.00,-13.00,161.84,0.00,20.00,0.00
06/09/2023,15:23:21,0.00,0.00,-12.50,163.94,0.00,20.00,0.00
06/09/2023,15:23:22,0.00,0.00,-12.50,164.99,0.00,20.00,0.00
06/09/2023,15:23:23,0.00,0.00,-13.00,167.10,0.00,20.00,0.00
06/09/2023,15:23:24,0.00,0.00,-12.50,168.15,0.00,20.00,0.00
06/09/2023,15:23:25,0.00,0.00,-13.00,170.25,0.00,20.00,0.00
06/09/2023,15:23:26,0.00,0.00,-12.50,171.30,0.00,20.00,0.00
06/09/2023,15:23:27,0.00,0.00,-13.00,173.40,0.00,20.00,0.00
06/09/2023,15:23:28,0.00,0.00,-13.00,174.45,0.00,20.00,0.00
06/09/2023,15:23:29,0.00,0.00,-12.50,176.55,0.00,20.00,0.00
06/09/2023,15:23:30,0.00,0.00,-12.50,177.61,0.00,20.00,0.00
06/09/2023,15:23:31,0.00,0.00,-12.50,178.66,0.00,20.00,0.00
06/09/2023,15:23:32,0.00,0.00,-12.50,178.66,0.00,20.00,0.00
06/09/2023,15:23:33,0.00,0.00,-13.00,178.66,0.00,20.00,0.00
06/09/2023,15:23:34,0.00,0.00,-13.00,177.61,0.00,20.00,0.00
06/09/2023,15:23:35,0.00,0.00,-13.00,178.66,0.00,20.00,0.00
06/09/2023,15:23:36,0.00,0.00,-12.50,178.66,0.00,20.00,0.00
06/09/2023,15:23:37,0.00,0.00,-13.00,178.66,0.00,20.00,0.00
06/09/2023,15:23:38,0.00,0.00,-13.00,178.66,0.00,20.00,0.00
06/09/2023,15:23:39,0.00,0.00,-13.00,178.66,0.00,20.00,0.00
06/09/2023,15:23:40,0.00,0.00,-12.50,178.66,0.00,20.00,0.00
06/09/2023,15:23:41,0.00,0.00,-13.00,180.76,0.00,20.00,0.00
06/09/2023,15:23:42,0.00,0.00,-12.50,181.81,0.00,20.00,0.00
06/09/2023,15:23:43,0.00,0.00,-13.00,183.91,0.00,20.00,0.00
06/09/2023,15:23:44,0.00,0.00,-13.00,184.96,0.00,20.00,0.00
06/09/2023,15:23:45,0.00,0.00,-12.50,187.06,0.00,20.00,0.00
06/09/2023,15:23:46,0.00,0.00,-12.50,188.11,0.00,20.00,0.00
06/09/2023,15:23:47,0.00,0.00,-12.50,190.22,0.00,20.00,0.00
06/09/2023,15:23:48,0.00,0.00,-13.00,191.27,0.00,20.00,0.00
06/09/2023,15:23:49,0.00,0.00,-12.50,192.32,0.00,20.00,0.00
06/09/2023,15:23:50,0.00,0.00,-12.50,194.42,0.00,20.00,0.00
06/09/2023,15:23:51,0.00,0.00,-12.50,196.52,0.00,20.00,0.00
06/09/2023,15:23:52,0.00,0.00,-13.00,197.57,0.00,20.00,0.00
06/09/2023,15:23:53,0.00,0.00,-12.50,200.73,0.00,20.00,0.00
06/09/2023,15:23:54,0.00,0.00,-13.00,201.78,0.00,20.00,0.00
06/09/2023,15:23:55,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:23:56,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:23:57,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:23:58,0.00,0.00,-13.00,204.93,0.00,20.00,0.00
06/09/2023,15:23:59,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:00,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:01,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:24:02,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:03,0.00,0.00,-12.50,204.93,0.00,20.00,0.00
06/09/2023,15:24:04,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:05,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:06,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:07,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:24:08,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:10,0.00,0.00,-12.50,204.93,0.00,20.00,0.00
06/09/2023,15:24:11,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:12,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:24:13,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:14,0.00,0.00,-12.50,204.93,0.00,20.00,0.00
06/09/2023,15:24:15,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:24:16,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:17,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:18,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:19,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:24:20,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:21,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:22,0.00,0.00,-13.00,203.88,0.00,20.00,0.00
06/09/2023,15:24:23,0.00,0.00,-12.50,203.88,0.00,20.00,0.00
06/09/2023,15:24:24,0.00,0.00,-12.50,204.93,0.00,20.00,0.00
06/09/2023,15:24:25,0.00,0.00,-13.00,204.93,0.00,20.00,0.00
06/09/2023,15:24:26,0.00,0.00,-12.50,205.98,0.00,20.00,0.00
06/09/2023,15:24:27,0.00,0.00,-12.50,208.08,0.00,20.00,0.00
06/09/2023,15:24:28,0.00,0.00,-12.50,209.13,0.00,20.00,0.00
06/09/2023,15:24:29,0.00,0.00,-12.50,211.23,0.00,20.00,0.00
06/09/2023,15:24:30,0.00,0.00,-12.50,213.34,0.00,20.00,0.00
06/09/2023,15:24:31,0.00,0.00,-12.50,214.39,0.00,20.00,0.00
06/09/2023,15:24:32,0.00,0.00,-12.50,215.44,0.00,20.00,0.00
06/09/2023,15:24:33,0.00,0.00,-12.50,217.54,0.00,20.00,0.00
06/09/2023,15:24:34,0.00,0.00,-12.50,218.59,0.00,20.00,0.00
06/09/2023,15:24:35,0.00,0.00,-13.00,220.69,0.00,20.00,0.00
06/09/2023,15:24:36,0.00,0.00,-12.50,221.74,0.00,20.00,0.00
06/09/2023,15:24:37,0.00,0.00,-13.00,223.85,0.00,20.00,0.00
06/09/2023,15:24:38,0.00,0.00,-12.50,224.90,0.00,20.00,0.00
06/09/2023,15:24:39,0.00,0.00,-13.00,225.95,0.00,20.00,0.00
06/09/2023,15:24:40,0.00,0.00,-12.50,228.05,0.00,20.00,0.00
06/09/2023,15:24:41,0.00,0.00,-13.00,230.15,0.00,20.00,0.00
06/09/2023,15:24:42,0.00,0.00,-13.00,229.10,0.00,20.00,0.00
06/09/2023,15:24:43,0.00,0.00,-13.00,230.15,0.00,20.00,0.00
06/09/2023,15:24:44,0.00,0.00,-12.50,229.10,0.00,20.00,0.00
06/09/2023,15:24:45,0.00,0.00,-13.00,231.20,0.00,20.00,0.00
06/09/2023,15:24:46,0.00,0.00,-13.00,231.20,0.00,20.00,0.00
06/09/2023,15:24:47,0.00,0.00,-13.00,233.30,0.00,20.00,0.00
06/09/2023,15:24:48,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:24:49,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:24:50,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:24:51,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:24:52,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:24:53,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:24:54,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:24:55,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:24:56,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:24:57,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:24:58,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:24:59,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:00,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:01,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:02,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:03,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:04,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:05,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:06,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:07,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:08,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:09,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:10,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:11,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:12,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:13,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:14,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:15,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:16,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:17,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:18,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:19,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:20,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:22,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:23,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:24,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:25,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:26,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:27,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:28,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:29,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:30,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:31,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:32,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:33,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:34,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:35,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:36,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:37,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:38,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:39,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:40,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:41,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:42,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:43,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:44,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:45,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:46,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:47,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:48,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:49,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:50,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:51,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:25:52,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:53,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:54,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:55,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:25:56,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:57,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:25:58,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:25:59,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:00,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:01,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:02,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:03,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:04,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:05,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:06,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:07,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:08,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:09,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:10,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:11,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:12,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:13,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:14,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:15,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:16,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:17,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:18,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:19,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:20,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:21,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:22,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:23,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:24,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:25,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:26,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:27,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:28,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:29,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:30,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:31,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:32,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:34,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:35,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:36,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:37,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:38,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:39,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:40,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:41,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:42,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:43,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:44,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:45,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:46,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:47,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:48,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:49,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:50,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:26:51,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:52,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:53,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:54,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:55,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:56,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:26:57,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:26:58,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:26:59,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:27:00,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:01,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:02,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:03,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:04,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:05,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:06,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:27:07,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:27:08,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:09,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:10,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:11,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:27:12,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:13,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:14,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:27:15,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:16,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:17,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:27:18,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:19,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:20,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:21,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:22,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:27:23,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:24,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:25,0.00,0.00,-13.00,235.41,0.00,20.00,0.00
06/09/2023,15:27:26,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:27,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:28,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:27:29,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
06/09/2023,15:27:30,0.00,0.00,-13.00,234.35,0.00,20.00,0.00
06/09/2023,15:27:31,0.00,0.00,-12.50,235.41,0.00,20.00,0.00
06/09/2023,15:27:32,0.00,0.00,-12.50,234.35,0.00,20.00,0.00
